ds,y,precip,min_temp,max_temp,avg_temp,temp_80,temp_26,month,season,temp_low,temp_high
2016-04-15,129048.63200000003,0.0,41.38,61.67,50.35875000000001,0,0,4,1,0,0
2016-04-16,116312.58300000001,0.0,43.39,64.04,52.465833333333315,0,0,4,1,0,0
2016-04-17,113520.157,0.0,44.07,70.7,56.00833333333335,0,0,4,1,0,0
2016-04-18,130872.91699999997,0.0,49.33,77.35,62.542916666666656,0,0,4,1,0,0
2016-04-19,131496.21399999998,0.0,56.78,68.74,62.85041666666667,0,0,4,1,0,0
2016-04-20,128914.682,0.0,48.75,65.28,56.4975,0,0,4,1,0,0
2016-04-21,130738.99,0.0,47.28,69.62,59.74541666666668,0,0,4,1,0,0
2016-04-22,137657.61500000002,0.0,60.57,76.81,68.64666666666666,0,0,4,1,0,1
2016-04-23,121034.89999999998,0.13910000000000003,56.14,68.7,63.120000000000005,0,0,4,1,0,0
2016-04-24,111721.04100000001,0.0,46.66,65.54,55.06708333333333,0,0,4,1,0,0
2016-04-25,126773.99400000002,0.0,49.68,66.15,58.11541666666667,0,0,4,1,0,0
2016-04-26,127442.03199999999,0.12090000000000001,47.07,61.73,54.75208333333333,0,0,4,1,0,0
2016-04-27,126120.348,0.0,45.82,59.08,51.62458333333334,0,0,4,1,0,0
2016-04-28,126074.67600000002,0.0104,47.3,57.08,51.51,0,0,4,1,0,0
2016-04-29,126722.39999999997,0.10929999999999998,48.42,55.51,50.85,0,0,4,1,0,0
2016-04-30,115055.01100000001,0.0,46.24,61.71,52.26999999999998,0,0,4,1,0,0
2016-05-01,115148.48300000002,0.22449999999999998,44.74,49.59,48.09083333333333,0,0,5,1,0,0
2016-05-02,129519.35800000001,0.0073,45.27,59.13,51.159166666666664,0,0,5,1,0,0
2016-05-03,130728.47300000001,0.27619999999999995,51.3,54.87,52.49791666666666,0,0,5,1,0,0
2016-05-04,130405.65,0.0605,48.34,51.33,49.98999999999999,0,0,5,1,0,0
2016-05-05,129211.31899999997,0.0,46.81,56.65,51.24375,0,0,5,1,0,0
2016-05-06,130253.37599999999,0.1328,48.05,51.77,50.01916666666667,0,0,5,1,0,0
2016-05-07,116582.09099999999,0.0,48.42,56.59,52.031666666666666,0,0,5,1,0,0
2016-05-08,112256.78499999999,0.2934,48.33,64.18,55.67708333333332,0,0,5,1,0,0
2016-05-09,128137.69499999999,0.0,49.83,70.98,60.96458333333333,0,0,5,1,0,0
2016-05-10,127230.00200000001,0.0,48.33,63.11,56.63208333333333,0,0,5,1,0,0
2016-05-11,129860.283,0.0,50.16,73.34,62.15541666666666,0,0,5,1,0,0
2016-05-12,133136.194,0.0,54.44,75.04,64.82375,0,0,5,1,0,0
2016-05-13,133018.683,0.1558,56.09,64.73,60.91,0,0,5,1,0,0
2016-05-14,120195.26800000001,0.0084,56.2,71.59,63.820833333333326,0,0,5,1,0,0
2016-05-15,112908.771,0.0021,47.11,56.67,52.63749999999999,0,0,5,1,1,0
2016-05-16,126724.575,0.0,41.66,65.44,53.85666666666666,0,0,5,1,1,0
2016-05-17,128347.432,0.0082,54.55,66.34,59.19416666666668,0,0,5,1,0,0
2016-05-18,128261.26699999999,0.0248,52.09,65.72,58.22125,0,0,5,1,0,0
2016-05-19,129372.737,0.020000000000000004,54.65,69.56,60.50999999999999,0,0,5,1,0,0
2016-05-20,130593.74000000002,0.0,53.96,73.79,63.868749999999984,0,0,5,1,0,0
2016-05-21,116711.14199999999,0.0847,56.65,64.57,60.40541666666667,0,0,5,1,0,0
2016-05-22,113542.734,0.1212,54.11,68.16,60.53333333333333,0,0,5,1,0,0
2016-05-23,133448.49000000002,0.0187,55.89,74.08,64.30583333333333,0,0,5,1,0,0
2016-05-24,136037.576,0.2157,58.72,72.71,64.81541666666666,0,0,5,1,0,0
2016-05-25,147119.396,0.0,59.6,86.99,74.13375,0,0,5,1,0,0
2016-05-26,161061.835,0.006999999999999999,67.01,87.63,77.385,0,0,5,1,0,0
2016-05-27,166356.05800000002,0.0,69.03,84.39,75.80833333333332,0,0,5,1,0,0
2016-05-28,158856.95700000002,0.004999999999999999,70.45,88.06,78.86000000000003,0,0,5,1,0,1
2016-05-29,151165.965,0.0329,70.52,84.22,75.93083333333334,0,0,5,1,0,0
2016-05-30,155241.523,0.6269999999999999,68.36,79.1,72.84166666666667,0,0,5,1,0,0
2016-05-31,177907.63499999998,0.0028,69.7,83.09,75.14666666666666,0,0,5,1,0,0
2016-06-01,171367.528,0.0676,67.32,80.73,73.68625,0,0,6,2,0,0
2016-06-02,157412.86700000003,0.0,61.87,75.01,67.3125,0,0,6,2,0,0
2016-06-03,150035.607,0.0424,63.44,69.29,66.00750000000001,0,0,6,2,0,0
2016-06-04,145833.982,0.20100000000000004,65.42,81.06,71.87083333333334,0,0,6,2,0,0
2016-06-05,137935.634,1.2511999999999999,66.02,71.67,67.8775,0,0,6,2,0,0
2016-06-06,164989.62500000003,0.0022,65.86,83.59,74.68583333333332,0,0,6,2,0,0
2016-06-07,171223.173,0.0055,66.91,83.02,75.06458333333333,0,0,6,2,0,0
2016-06-08,142354.616,0.6903000000000001,56.27,67.68,61.619166666666665,0,0,6,2,1,0
2016-06-09,134563.264,0.0,54.17,71.94,62.74125,0,0,6,2,0,0
2016-06-10,137695.70200000002,0.0,56.45,76.88,66.81958333333336,0,0,6,2,0,0
2016-06-11,142120.474,0.0,58.86,84.52,73.47375,0,0,6,2,0,0
2016-06-12,151320.54000000004,0.0069,62.3,83.27,75.71416666666666,0,0,6,2,0,0
2016-06-13,145105.90099999998,0.0,57.16,73.81,65.52333333333333,0,0,6,2,0,0
2016-06-14,148099.508,0.0,58.87,79.23,69.28541666666668,0,0,6,2,0,0
2016-06-15,159711.98300000004,0.0,62.96,83.96,73.62750000000001,0,0,6,2,0,0
2016-06-16,158608.59100000001,0.30720000000000003,67.85,73.78,71.03041666666667,0,0,6,2,0,0
2016-06-17,155389.958,0.0,64.79,76.1,70.00291666666666,0,0,6,2,0,0
2016-06-18,140700.96300000002,0.0031,60.98,84.92,72.46125,0,0,6,2,0,0
2016-06-19,143468.22499999998,0.0,66.12,84.81,73.39291666666666,0,0,6,2,0,0
2016-06-20,170659.347,0.0,63.92,81.59,73.93916666666665,0,0,6,2,0,0
2016-06-21,179394.31499999997,0.014400000000000001,74.22,87.05,79.2725,0,0,6,2,0,0
2016-06-22,176487.575,0.0,67.89,84.71,76.96833333333332,0,0,6,2,0,0
2016-06-23,173426.734,0.0225,67.87,80.85,74.395,0,0,6,2,0,0
2016-06-24,170847.14999999994,0.0083,68.08,81.19,73.87375,0,0,6,2,0,0
2016-06-25,151158.45799999996,0.0,64.34,82.65,73.19958333333334,0,0,6,2,0,0
2016-06-26,149965.632,0.1001,66.88,83.28,75.06666666666668,0,0,6,2,0,0
2016-06-27,173484.71700000003,0.21740000000000004,66.42,80.15,73.82166666666667,0,0,6,2,0,0
2016-06-28,171265.24999999997,0.22,69.51,76.19,71.74708333333335,0,0,6,2,0,0
2016-06-29,174095.06699999998,0.007,68.38,83.54,75.37624999999998,0,0,6,2,0,0
2016-06-30,172933.259,0.0,67.37,83.84,76.02833333333332,0,0,6,2,0,0
2016-07-01,172108.95799999998,0.5095999999999999,70.05,79.07,74.36291666666666,0,0,7,2,0,0
2016-07-02,141563.172,0.0,65.87,77.43,71.98875,0,0,7,2,0,0
2016-07-03,135546.315,0.0,65.69,79.59,73.40416666666667,0,0,7,2,0,0
2016-07-04,145344.25799999994,0.2012,65.91,82.26,74.2325,0,0,7,2,0,0
2016-07-05,183726.285,0.0813,69.7,87.33,77.68208333333335,0,0,7,2,0,0
2016-07-06,202367.27399999995,0.0306,75.61,90.87,83.52291666666667,1,0,7,2,0,0
2016-07-07,211196.35599999997,0.009399999999999999,77.41,89.95,82.07583333333334,1,0,7,2,0,0
2016-07-08,199833.42599999998,0.0837,71.06,84.26,77.99833333333332,0,0,7,2,0,0
2016-07-09,149063.118,0.0417,65.49,71.85,68.91958333333334,0,0,7,2,1,0
2016-07-10,148697.21600000001,0.0027,67.2,80.37,73.32166666666666,0,0,7,2,0,0
2016-07-11,167213.55,0.0,65.89,80.53,72.95833333333334,0,0,7,2,0,0
2016-07-12,175366.81399999998,0.0,68.08,81.96,74.84416666666668,0,0,7,2,0,0
2016-07-13,181879.72900000002,0.020100000000000003,71.07,83.52,76.74166666666669,0,0,7,2,0,0
2016-07-14,200433.191,0.0058,74.41,87.36,79.89208333333333,0,0,7,2,0,0
2016-07-15,209046.13699999996,0.0377,77.45,90.25,84.27416666666667,1,0,7,2,0,0
2016-07-16,183528.33099999998,0.0365,75.0,89.32,81.54291666666666,1,0,7,2,0,0
2016-07-17,181503.593,0.015300000000000001,75.11,89.67,82.10875,1,0,7,2,0,0
2016-07-18,210980.279,0.131,75.48,91.89,82.47541666666667,1,0,7,2,0,0
2016-07-19,191000.01500000004,0.0,74.05,83.55,78.75500000000001,0,0,7,2,0,0
2016-07-20,180467.20100000003,0.0,69.61,83.34,76.42125,0,0,7,2,0,0
2016-07-21,191255.90799999994,0.0,69.81,88.05,79.20833333333334,0,0,7,2,0,0
2016-07-22,208367.374,0.0,73.79,92.86,83.65291666666666,1,0,7,2,0,0
2016-07-23,199095.45300000004,0.0,80.33,94.78,87.31541666666665,1,0,7,2,0,0
2016-07-24,190591.83900000004,0.0056,75.33,92.06,83.34083333333334,1,0,7,2,0,0
2016-07-25,214032.561,0.521,75.94,90.77,81.68625000000002,1,0,7,2,0,0
2016-07-26,208641.71099999998,0.0,72.58,90.88,81.63000000000001,1,0,7,2,0,0
2016-07-27,208925.51199999996,0.0,74.34,89.78,82.54125,1,0,7,2,0,0
2016-07-28,214549.81599999996,0.1697,75.9,92.24,82.59208333333333,1,0,7,2,0,0
2016-07-29,195898.15900000004,0.9015,70.88,83.23,76.95833333333333,0,0,7,2,0,0
2016-07-30,179724.40899999999,0.26330000000000003,73.97,82.64,77.00916666666667,0,0,7,2,0,0
2016-07-31,170579.29300000003,0.2372,73.05,78.74,75.47624999999998,0,0,7,2,0,0
2016-08-01,178308.23499999996,0.0211,69.69,78.57,73.21833333333332,0,0,8,2,0,0
2016-08-02,170482.451,0.0,69.43,76.44,72.62583333333335,0,0,8,2,0,0
2016-08-03,167128.024,0.0,66.4,79.67,72.81708333333334,0,0,8,2,0,0
2016-08-04,170691.02399999998,0.0,66.02,80.15,73.415,0,0,8,2,0,0
2016-08-05,173924.66999999995,0.0,68.03,82.13,75.60333333333334,0,0,8,2,0,0
2016-08-06,173214.94199999995,0.0035,72.81,87.51,79.15249999999999,0,0,8,2,0,0
2016-08-07,166142.749,0.0,71.13,86.76,79.42666666666666,0,0,8,2,0,0
2016-08-08,187866.44400000002,0.0,71.03,84.95,78.40916666666666,0,0,8,2,0,0
2016-08-09,191211.89100000003,0.0,71.48,86.48,78.57083333333334,0,0,8,2,0,0
2016-08-10,207372.15900000004,0.0628,75.16,87.15,80.51958333333333,1,0,8,2,0,0
2016-08-11,222418.44200000004,0.0145,79.0,91.1,84.35541666666664,1,0,8,2,0,0
2016-08-12,221061.48700000002,0.0955,75.02,92.7,83.94250000000001,1,0,8,2,0,0
2016-08-13,217630.111,0.0,80.29,94.86,87.42624999999998,1,0,8,2,0,1
2016-08-14,215759.529,0.0073,80.96,93.67,86.65000000000002,1,0,8,2,0,1
2016-08-15,224740.07700000002,0.0,76.96,90.28,83.11625,1,0,8,2,0,0
2016-08-16,227000.96399999992,0.0165,77.65,87.51,82.89208333333333,1,0,8,2,0,0
2016-08-17,211700.86500000002,0.0,77.02,85.86,81.04375000000002,1,0,8,2,0,0
2016-08-18,199609.081,0.1072,74.83,83.98,79.25375000000001,0,0,8,2,0,0
2016-08-19,199967.24100000004,0.026300000000000004,73.86,86.23,79.82208333333337,0,0,8,2,0,0
2016-08-20,181555.375,0.0858,72.17,83.57,78.29458333333335,0,0,8,2,0,0
2016-08-21,180651.61699999997,0.0733,74.9,85.37,78.965,0,0,8,2,0,0
2016-08-22,175367.39200000002,0.0024,67.08,78.72,73.23625,0,0,8,2,0,0
2016-08-23,163421.08299999998,0.0,61.06,81.48,72.21833333333333,0,0,8,2,0,0
2016-08-24,176282.57400000005,0.0,67.08,86.89,76.74208333333333,0,0,8,2,0,0
2016-08-25,183299.501,0.0108,69.37,85.52,77.70958333333333,0,0,8,2,0,0
2016-08-26,201554.92100000003,0.0,75.09,90.48,82.70166666666667,1,0,8,2,0,0
2016-08-27,176354.50599999996,0.0,72.72,88.52,80.00500000000001,1,0,8,2,0,0
2016-08-28,172618.443,0.48850000000000005,70.85,87.2,78.58333333333333,0,0,8,2,0,0
2016-08-29,199311.54900000003,0.0034,73.95,90.9,81.26750000000003,1,0,8,2,0,0
2016-08-30,188772.96800000005,0.0,70.16,84.62,76.95208333333333,0,0,8,2,0,0
2016-08-31,197336.77300000002,0.0,73.61,87.39,79.45166666666667,0,0,8,2,0,0
2016-09-01,184240.783,0.2661,71.89,78.65,74.64541666666666,0,0,9,3,0,0
2016-09-02,164877.032,0.0,64.91,80.83,72.91,0,0,9,3,0,0
2016-09-03,142568.75600000002,0.0,67.77,74.49,70.79291666666666,0,0,9,3,0,0
2016-09-04,135825.067,0.0,63.33,80.38,71.35416666666666,0,0,9,3,0,0
2016-09-05,141330.399,0.0113,63.12,82.54,72.98583333333333,0,0,9,3,0,0
2016-09-06,169910.808,0.0185,71.69,79.45,75.47791666666669,0,0,9,3,0,0
2016-09-07,180587.19,0.0021,70.68,84.5,76.38624999999999,0,0,9,3,0,0
2016-09-08,196159.15299999996,0.0045,70.71,87.31,78.96041666666667,0,0,9,3,0,0
2016-09-09,213723.43800000002,0.0181,78.89,89.81,84.44875,1,0,9,3,0,1
2016-09-10,198766.70799999996,0.18220000000000003,75.93,89.32,81.68666666666667,1,0,9,3,0,0
2016-09-11,176267.45700000002,0.0022,70.17,83.0,78.38583333333334,0,0,9,3,0,0
2016-09-12,162849.359,0.0,59.8,77.01,69.00750000000001,0,0,9,3,0,0
2016-09-13,166245.72,0.0,63.05,80.98,71.52541666666666,0,0,9,3,0,0
2016-09-14,178124.758,0.024900000000000002,68.56,88.85,76.62458333333332,0,0,9,3,0,0
2016-09-15,154954.125,0.0,60.96,73.5,67.00375000000001,0,0,9,3,0,0
2016-09-16,149315.132,0.0,60.18,73.13,66.15124999999999,0,0,9,3,0,0
2016-09-17,137070.33599999998,0.0,59.69,76.89,68.21916666666667,0,0,9,3,0,0
2016-09-18,153961.85800000004,0.0052,69.43,81.59,75.15499999999999,0,0,9,3,0,0
2016-09-19,173902.10100000002,0.4379,69.24,75.37,72.5325,0,0,9,3,0,0
2016-09-20,174341.676,0.004999999999999999,68.75,82.19,74.1679166666667,0,0,9,3,0,0
2016-09-21,171136.63999999998,0.0,67.03,84.27,75.045,0,0,9,3,0,0
2016-09-22,167041.973,0.0,65.38,84.72,73.97791666666666,0,0,9,3,0,0
2016-09-23,170813.95700000002,0.1464,63.3,86.41,74.11250000000001,0,0,9,3,0,0
2016-09-24,135401.79999999996,0.1384,59.42,71.72,64.60583333333334,0,0,9,3,0,0
2016-09-25,121638.067,0.0,52.82,69.62,61.34791666666666,0,0,9,3,0,0
2016-09-26,139279.441,0.0,52.99,71.93,63.51583333333334,0,0,9,3,0,0
2016-09-27,148382.868,0.0279,64.5,75.38,68.66291666666666,0,0,9,3,0,0
2016-09-28,143564.47400000002,0.0021,58.53,68.34,63.36416666666668,0,0,9,3,0,0
2016-09-29,134907.524,0.0284,58.18,64.86,61.23833333333334,0,0,9,3,0,0
2016-09-30,131865.774,0.04270000000000001,56.68,59.84,58.365,0,0,9,3,0,0
2016-10-01,119568.76700000002,0.0031,56.63,61.41,58.91708333333333,0,0,10,3,0,0
2016-10-02,117152.044,0.0029,56.11,62.95,59.941250000000004,0,0,10,3,0,0
2016-10-03,134540.99300000002,0.0,59.97,71.71,64.9625,0,0,10,3,0,0
2016-10-04,134875.084,0.0,60.82,68.62,63.77458333333332,0,0,10,3,0,0
2016-10-05,132331.29200000002,0.0,53.52,67.47,59.99166666666667,0,0,10,3,0,0
2016-10-06,135403.983,0.0,52.79,73.13,62.11416666666665,0,0,10,3,0,0
2016-10-07,136650.966,0.0,54.93,74.6,63.27,0,0,10,3,0,0
2016-10-08,124303.726,0.1323,57.5,68.84,63.47875,0,0,10,3,0,0
2016-10-09,117840.10699999999,0.422,53.06,65.5,57.45750000000001,0,0,10,3,0,0
2016-10-10,124481.333,0.0,46.3,63.26,54.07416666666668,0,0,10,3,0,0
2016-10-11,128378.60699999999,0.0,44.38,63.59,53.86791666666668,0,0,10,3,0,0
2016-10-12,128881.4,0.0,50.12,66.49,58.15458333333333,0,0,10,3,0,0
2016-10-13,132835.815,0.0039,53.11,68.32,59.832916666666655,0,0,10,3,0,0
2016-10-14,128736.85100000001,0.0,47.08,62.66,54.21083333333334,0,0,10,3,0,0
2016-10-15,116906.73199999999,0.0,44.85,64.53,54.77083333333332,0,0,10,3,0,0
2016-10-16,116316.54899999998,0.0,51.27,70.35,60.439583333333324,0,0,10,3,0,0
2016-10-17,141128.07399999996,0.0,61.82,80.08,70.01416666666667,0,0,10,3,0,1
2016-10-18,150797.14,0.0,64.2,81.8,72.16041666666665,0,0,10,3,0,1
2016-10-19,156668.62199999997,0.0,67.27,84.8,74.27749999999999,0,0,10,3,0,1
2016-10-20,144489.493,0.0,61.02,70.91,65.92041666666667,0,0,10,3,0,0
2016-10-21,147974.99200000003,0.41090000000000004,65.16,70.8,68.07666666666667,0,0,10,3,0,1
2016-10-22,120796.284,0.20440000000000005,47.52,64.02,51.390833333333326,0,0,10,3,0,0
2016-10-23,115754.75899999999,0.0,44.12,61.36,52.99625000000001,0,0,10,3,0,0
2016-10-24,129503.34000000003,0.0075,48.47,61.12,54.66666666666666,0,0,10,3,0,0
2016-10-25,130560.325,0.0,43.48,52.48,47.72916666666668,0,0,10,3,1,0
2016-10-26,132525.435,0.0,36.93,51.03,43.95458333333334,0,0,10,3,1,0
2016-10-27,135323.0,0.21089999999999998,41.95,55.42,45.82791666666666,0,0,10,3,1,0
2016-10-28,132556.567,0.0,42.08,54.03,46.47125,0,0,10,3,0,0
2016-10-29,119784.17399999998,0.0,37.44,63.08,51.09541666666667,0,0,10,3,0,0
2016-10-30,119532.801,0.26499999999999996,55.26,74.76,63.99749999999998,0,0,10,3,0,1
2016-10-31,130672.716,0.0021,42.78,54.5,49.19,0,0,10,3,0,0
2016-11-01,131881.38,0.0,39.78,58.75,49.76833333333334,0,0,11,3,0,0
2016-11-02,133596.49000000002,0.0,52.24,69.03,60.23041666666666,0,0,11,3,0,0
2016-11-03,135530.79099999997,0.0085,57.15,71.33,63.132083333333334,0,0,11,3,0,0
2016-11-04,129998.89199999998,0.0,48.58,60.56,55.026250000000005,0,0,11,3,0,0
2016-11-05,118377.28400000001,0.0,42.71,62.08,52.35416666666668,0,0,11,3,0,0
2016-11-06,117000.28700000003,0.0,44.53,58.44,52.63,0,0,11,3,0,0
2016-11-07,132046.983,0.0,39.38,53.4,46.402499999999996,0,0,11,3,0,0
2016-11-08,131808.71000000002,0.0,39.01,66.19,52.91958333333333,0,0,11,3,0,0
2016-11-09,132834.57400000002,0.08560000000000001,49.37,57.84,53.98416666666665,0,0,11,3,0,0
2016-11-10,131670.617,0.0,40.39,56.57,49.264166666666675,0,0,11,3,0,0
2016-11-11,129333.01800000001,0.0,41.08,62.04,51.09291666666666,0,0,11,3,0,0
2016-11-12,120526.861,0.0,36.42,50.64,43.321666666666665,0,0,11,3,0,0
2016-11-13,117661.05000000002,0.0,38.99,61.11,48.83666666666667,0,0,11,3,0,0
2016-11-14,131032.61600000001,0.0048,40.68,62.29,52.49416666666665,0,0,11,3,0,0
2016-11-15,133968.108,0.4134999999999999,48.28,53.3,49.85,0,0,11,3,0,0
2016-11-16,131765.02300000002,0.0,44.46,60.98,51.98541666666668,0,0,11,3,0,0
2016-11-17,131299.86000000002,0.0,46.33,61.7,53.19875,0,0,11,3,0,0
2016-11-18,131156.925,0.0,43.09,63.42,52.619166666666665,0,0,11,3,0,0
2016-11-19,119460.816,0.1941,44.85,62.33,53.151250000000005,0,0,11,3,0,0
2016-11-20,121821.35900000001,0.23010000000000003,36.85,41.9,39.506249999999994,0,0,11,3,0,0
2016-11-21,138715.233,0.0036,35.94,40.6,38.02791666666667,0,0,11,3,0,0
2016-11-22,138929.15099999998,0.0,35.75,41.87,37.938750000000006,0,0,11,3,0,0
2016-11-23,135718.057,0.0,33.43,44.88,39.032083333333325,0,0,11,3,0,0
2016-11-24,119575.29299999999,0.0184,38.76,48.39,43.99666666666666,0,0,11,3,0,0
2016-11-25,124765.19900000001,0.0357,43.05,52.85,48.120416666666664,0,0,11,3,0,0
2016-11-26,119625.65999999997,0.0,40.32,50.31,45.81458333333334,0,0,11,3,0,0
2016-11-27,120088.36600000001,0.0,37.4,50.47,43.06166666666666,0,0,11,3,0,0
2016-11-28,134969.707,0.0,35.94,51.91,44.187916666666666,0,0,11,3,0,0
2016-11-29,136532.583,0.5357999999999999,48.57,59.11,55.23708333333334,0,0,11,3,0,1
2016-11-30,135565.86700000003,0.3843,52.36,57.31,54.12833333333335,0,0,11,3,0,1
2016-12-01,133879.066,0.0934,41.7,55.86,50.47875000000001,0,0,12,0,0,0
2016-12-02,134852.61500000002,0.0,39.0,50.36,44.22333333333333,0,0,12,0,0,0
2016-12-03,125012.96399999999,0.0,39.88,46.99,43.07250000000001,0,0,12,0,0,0
2016-12-04,122969.965,0.0,37.98,46.01,41.15083333333333,0,0,12,0,0,0
2016-12-05,137112.717,0.08990000000000001,39.29,48.79,42.81374999999999,0,0,12,0,0,0
2016-12-06,137968.037,0.34240000000000004,35.9,46.91,41.292500000000004,0,0,12,0,0,0
2016-12-07,138801.66900000002,0.009500000000000001,39.69,45.33,42.28208333333333,0,0,12,0,0,0
2016-12-08,139162.549,0.0,34.3,44.46,39.39541666666667,0,0,12,0,0,0
2016-12-09,142356.50999999998,0.0,30.11,40.08,34.24833333333334,0,0,12,0,0,0
2016-12-10,133335.74200000003,0.0,27.4,35.76,31.484166666666667,0,0,12,0,1,0
2016-12-11,132290.05600000004,0.055,26.28,35.26,31.28583333333333,0,0,12,0,1,0
2016-12-12,142712.075,0.3397,34.59,45.04,40.482499999999995,0,0,12,0,0,0
2016-12-13,141421.967,0.0179,34.0,42.85,38.51125000000001,0,0,12,0,0,0
2016-12-14,141531.674,0.0023,32.45,42.54,37.45666666666667,0,0,12,0,0,0
2016-12-15,151237.14800000002,0.0,18.66,33.23,25.130833333333328,0,1,12,0,1,0
2016-12-16,154850.941,0.0051,16.71,27.79,22.42958333333333,0,1,12,0,1,0
2016-12-17,140610.144,0.42899999999999994,25.42,36.76,32.181666666666665,0,0,12,0,1,0
2016-12-18,131012.59999999999,0.020499999999999997,31.86,54.56,42.566250000000004,0,0,12,0,0,0
2016-12-19,150044.90699999998,0.0,23.14,31.34,27.125416666666656,0,0,12,0,1,0
2016-12-20,150255.792,0.0,18.95,33.19,26.65166666666666,0,0,12,0,1,0
2016-12-21,146363.74799999996,0.0,27.22,39.68,33.70916666666667,0,0,12,0,1,0
2016-12-22,141844.759,0.0,32.7,46.07,39.38458333333333,0,0,12,0,0,0
2016-12-23,137412.53100000002,0.0,35.72,46.39,40.27708333333333,0,0,12,0,0,0
2016-12-24,126973.35099999998,0.2683,38.68,44.52,41.28333333333333,0,0,12,0,0,0
2016-12-25,119029.11200000004,0.0,35.74,49.6,41.25833333333333,0,0,12,0,0,0
2016-12-26,127987.20099999997,0.0068000000000000005,31.77,47.92,38.257083333333334,0,0,12,0,0,0
2016-12-27,132394.54400000002,0.0,40.36,58.63,51.7525,0,0,12,0,0,1
2016-12-28,136861.71600000001,0.0,32.71,41.73,37.66375,0,0,12,0,0,0
2016-12-29,139007.10899999997,0.1703,31.7,44.82,38.263333333333335,0,0,12,0,0,0
2016-12-30,137618.12399999998,0.0136,32.52,40.14,36.19624999999999,0,0,12,0,0,0
2016-12-31,129432.82499999998,0.0027,30.45,42.86,37.334166666666675,0,0,12,0,0,0
2017-01-01,120751.54400000002,0.0294,35.46,48.52,42.12125,0,0,1,0,0,0
2017-01-02,129682.408,0.13820000000000002,34.58,41.32,38.106249999999996,0,0,1,0,0,0
2017-01-03,140825.384,0.1366,39.25,44.02,41.49583333333333,0,0,1,0,0,0
2017-01-04,138393.69400000002,0.0,33.5,50.21,42.92625,0,0,1,0,0,0
2017-01-05,145584.88599999997,0.0171,27.62,33.26,30.788333333333338,0,0,1,0,0,0
2017-01-06,146365.102,0.043300000000000005,25.87,34.23,29.713333333333328,0,0,1,0,0,0
2017-01-07,142351.33399999997,0.1865,19.58,24.88,22.282083333333336,0,1,1,0,1,0
2017-01-08,142581.016,0.0,14.37,24.23,18.740833333333338,0,1,1,0,1,0
2017-01-09,157043.825,0.0,10.95,23.43,18.107916666666668,0,1,1,0,1,0
2017-01-10,152152.25599999996,0.0,16.0,42.9,28.74666666666666,0,0,1,0,0,0
2017-01-11,141317.02599999998,0.3117,41.49,50.43,44.77,0,0,1,0,0,1
2017-01-12,136222.92299999998,0.0329,46.19,62.0,55.0975,0,0,1,0,0,1
2017-01-13,135393.51799999998,0.0,31.92,57.7,44.82958333333334,0,0,1,0,0,1
2017-01-14,131454.96,0.0794,28.64,34.89,31.520416666666666,0,0,1,0,0,0
2017-01-15,128027.092,0.0,28.93,39.51,33.47124999999999,0,0,1,0,0,0
2017-01-16,136174.198,0.0,25.34,42.41,34.53041666666666,0,0,1,0,0,0
2017-01-17,141892.17500000002,0.258,38.11,41.71,39.48625,0,0,1,0,0,0
2017-01-18,140934.74099999998,0.0251,38.54,41.58,39.971250000000005,0,0,1,0,0,0
2017-01-19,137889.06999999998,0.0,37.98,49.22,42.00375000000002,0,0,1,0,0,0
2017-01-20,138046.31600000002,0.039599999999999996,38.68,44.96,41.52125,0,0,1,0,0,0
2017-01-21,124567.73300000001,0.0,41.22,49.73,44.88,0,0,1,0,0,1
2017-01-22,122408.98599999999,0.019200000000000002,44.0,47.41,45.823333333333345,0,0,1,0,0,1
2017-01-23,140617.91600000003,0.5227,35.53,45.65,39.90416666666666,0,0,1,0,0,0
2017-01-24,143202.26800000004,0.8156,35.57,38.56,36.705416666666665,0,0,1,0,0,0
2017-01-25,138625.759,0.0,35.08,45.88,40.82208333333334,0,0,1,0,0,0
2017-01-26,136609.817,0.0332,40.08,51.29,45.03083333333333,0,0,1,0,0,1
2017-01-27,138570.142,0.0,36.03,42.44,39.65666666666667,0,0,1,0,0,0
2017-01-28,129297.21800000002,0.0,32.64,39.35,35.86375,0,0,1,0,0,0
2017-01-29,125401.024,0.0,32.65,42.96,37.04541666666667,0,0,1,0,0,0
2017-01-30,141928.96699999998,0.0,29.69,36.78,33.193749999999994,0,0,1,0,0,0
2017-01-31,146381.53199999998,0.101,26.02,32.56,29.816666666666663,0,0,1,0,0,0
2017-02-01,141688.51799999998,0.006,31.45,46.2,39.19375,0,0,2,0,0,0
2017-02-02,140309.951,0.0032,32.29,43.74,37.232916666666675,0,0,2,0,0,0
2017-02-03,144009.333,0.0,25.45,33.55,30.206250000000008,0,0,2,0,0,0
2017-02-04,134699.65799999997,0.0,21.63,34.82,28.309583333333332,0,0,2,0,0,0
2017-02-05,129515.09099999999,0.0,29.84,41.78,36.092499999999994,0,0,2,0,0,0
2017-02-06,139054.80099999998,0.0,34.75,47.79,40.10499999999999,0,0,2,0,0,0
2017-02-07,140671.676,0.28650000000000003,36.06,41.21,39.02041666666667,0,0,2,0,0,0
2017-02-08,136023.473,0.0302,39.03,60.42,47.30541666666667,0,0,2,0,0,1
2017-02-09,142743.887,0.6487,18.02,43.32,29.242500000000003,0,0,2,0,0,0
